,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-12 11:30:00-05:00,171.89999389648438,171.95840454101562,170.0800018310547,170.76499938964844,10344732,0,0
2022-12-12 12:30:00-05:00,170.75,171.94000244140625,169.7100067138672,169.93499755859375,11880518,0,0
2022-12-12 13:30:00-05:00,169.93499755859375,170.10000610351562,167.72000122070312,168.6884002685547,15192614,0,0
2022-12-12 14:30:00-05:00,168.69500732421875,169.27000427246094,167.75999450683594,168.0050048828125,13927455,0,0
2022-12-12 15:30:00-05:00,168.00999450683594,168.50999450683594,167.52000427246094,167.72999572753906,11654305,0,0
2022-12-13 09:30:00-05:00,174.5399932861328,174.60000610351562,163.5,163.8300018310547,52050463,0,0
2022-12-13 10:30:00-05:00,163.8000030517578,164.52999877929688,161.3000030517578,162.13999938964844,26679921,0,0
2022-12-13 11:30:00-05:00,162.13999938964844,162.8350067138672,157.64010620117188,157.8699951171875,25313429,0,0
2022-12-13 12:30:00-05:00,157.8699951171875,162.25,156.91000366210938,162.13999938964844,19669800,0,0
2022-12-13 13:30:00-05:00,162.14999389648438,163.1999969482422,160.3300018310547,161.49000549316406,15368059,0,0
2022-12-13 14:30:00-05:00,161.4980010986328,163.02999877929688,159.92999267578125,161.27000427246094,14245560,0,0
2022-12-13 15:30:00-05:00,161.27000427246094,162.1999969482422,160.3800048828125,160.97999572753906,17795926,0,0
2022-12-14 09:30:00-05:00,159.25,161.6199951171875,157.33999633789062,158.25860595703125,37342162,0,0
2022-12-14 10:30:00-05:00,158.27999877929688,158.32000732421875,155.8800048828125,156.80990600585938,22320603,0,0
2022-12-14 11:30:00-05:00,156.7899932861328,160.2100067138672,156.67999267578125,158.96400451660156,16645955,0,0
2022-12-14 12:30:00-05:00,158.9600067138672,160.0500030517578,158.4250030517578,159.41639709472656,12485796,0,0
2022-12-14 13:30:00-05:00,159.41990661621094,160.1999969482422,155.82000732421875,157.3300018310547,17285064,0,0
2022-12-14 14:30:00-05:00,157.3000030517578,159.77000427246094,155.30999755859375,156.4600067138672,20518278,0,0
2022-12-14 15:30:00-05:00,156.4600067138672,157.8000030517578,156.02000427246094,156.8350067138672,11317747,0,0
2022-12-15 09:30:00-05:00,154.5,160.92990112304688,154.07000732421875,159.3217010498047,47095657,0,0
2022-12-15 10:30:00-05:00,159.3000030517578,159.49000549316406,156.52000427246094,157.35000610351562,17223514,0,0
2022-12-15 11:30:00-05:00,157.33009338378906,158.61000061035156,156.27999877929688,158.2100067138672,12558323,0,0
2022-12-15 12:30:00-05:00,158.22459411621094,158.7899932861328,157.2949981689453,157.69000244140625,10602927,0,0
2022-12-15 13:30:00-05:00,157.68020629882812,158.2899932861328,155.61000061035156,156.52000427246094,11546078,0,0
2022-12-15 14:30:00-05:00,156.52999877929688,158.17999267578125,156.5,157.72169494628906,11145813,0,0
2022-12-15 15:30:00-05:00,157.7100067138672,158.1199951171875,157.2100067138672,157.7100067138672,7730355,0,0
2022-12-16 09:30:00-05:00,160.0,160.67999267578125,152.41000366210938,152.46180725097656,31473539,0,0
2022-12-16 10:30:00-05:00,152.47999572753906,152.58889770507812,150.0399932861328,150.07000732421875,20836253,0,0
2022-12-16 11:30:00-05:00,150.07000732421875,151.5800018310547,150.0601043701172,150.88999938964844,15539509,0,0
2022-12-16 12:30:00-05:00,150.8800048828125,152.10000610351562,150.622802734375,151.1699981689453,11932943,0,0
2022-12-16 13:30:00-05:00,151.19000244140625,151.63999938964844,150.35000610351562,150.6199951171875,10861211,0,0
2022-12-16 14:30:00-05:00,150.6199951171875,151.52000427246094,150.22999572753906,150.8000030517578,11528179,0,0
2022-12-16 15:30:00-05:00,150.80499267578125,151.77999877929688,150.14999389648438,150.19000244140625,10506320,0,0
2022-12-16 16:00:00-05:00,150.22999572753906,150.22999572753906,150.22999572753906,150.22999572753906,0,0,0
